Source.Name,Game Completed Date,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Game Length,Ejected,Sabotages Fixed,Time To Completed All Tasks,Rank Change,Region/Game Code,,,,,
User27,11/30/2020 at 9:25:26 am EST,Crewmate,Win,5,Yes,No,10m 17s,No,4,05m 15s,++,NA / WWJUTQ,,,,,
User27,11/28/2020 at 11:36:36 am EST,Crewmate,Win,4,No,No,08m 20s,No,1,03m 27s,++,NA / VPDHYQ,,,,,
User27,11/28/2020 at 11:27:19 am EST,Crewmate,Loss,4,No,Yes,08m 02s,No,1,-,---,NA / VPDHYQ,,,,,
User27,11/28/2020 at 11:16:03 am EST,Crewmate,Loss,5,Yes,No,11m 06s,Yes,2,08m 13s,--,NA / VPDHYQ,,,,,
User27,11/28/2020 at 11:04:36 am EST,Crewmate,Win,3,No,No,04m 11s,No,2,-,N/A,NA / VPDHYQ,,,,,
User27,11/28/2020 at 10:59:29 am EST,Crewmate,Win,5,Yes,Yes,10m 33s,No,1,09m 03s,++,NA / VPDHYQ,,,,,
User27,11/28/2020 at 10:48:01 am EST,Crewmate,Win,5,Yes,Yes,05m 36s,No,0,04m 50s,++,NA / VPDHYQ,,,,,
User28,01/04/2021 at 11:41:52 pm EST,Crewmate,Loss,2,No,Yes,03m 39s,No,0,-,N/A,NA / JRMRHF,,,,,
User28,01/04/2021 at 11:28:21 pm EST,Crewmate,Loss,3,No,No,09m 35s,No,0,-,---,NA / JRMRHF,,,,,
User28,01/04/2021 at 11:17:55 pm EST,Crewmate,Win,6,No,No,08m 35s,No,0,-,++,NA / JRMRHF,,,,,
User28,01/04/2021 at 11:08:40 pm EST,Crewmate,Loss,10,Yes,Yes,19m 51s,No,0,12m 58s,--,NA / JRMRHF,,,,,
User28,01/04/2021 at 10:47:53 pm EST,Crewmate,Win,10,Yes,Yes,20m 34s,No,1,17m 14s,++,NA / JRMRHF,,,,,
User28,01/04/2021 at 10:26:34 pm EST,Crewmate,Win,5,No,Yes,08m 29s,No,1,-,++,NA / JRMRHF,,,,,
User28,12/16/2020 at 9:25:40 pm EST,Crewmate,Loss,7,No,No,08m 14s,No,0,-,---,NA / RDVGNF,,,,,
User28,12/16/2020 at 9:25:40 pm EST,Crewmate,Loss,7,No,No,08m 14s,No,0,-,---,NA / RDVGNF,,,,,
User28,12/16/2020 at 9:10:08 pm EST,Crewmate,Win,3,No,No,14m 41s,No,1,-,++,NA / RDVGNF,,,,,
User28,12/16/2020 at 9:10:08 pm EST,Crewmate,Win,3,No,No,14m 41s,No,1,-,++,NA / RDVGNF,,,,,
User28,12/16/2020 at 8:54:38 pm EST,Crewmate,Win,8,Yes,Yes,13m 44s,No,1,10m 25s,++,NA / RDVGNF,,,,,
User28,12/16/2020 at 8:54:37 pm EST,Crewmate,Win,8,Yes,Yes,13m 43s,No,1,10m 25s,++,NA / RDVGNF,,,,,
User28,12/16/2020 at 8:28:51 pm EST,Crewmate,Loss,7,No,Yes,10m 15s,No,1,-,---,NA / UZSYCF,,,,,
User28,12/16/2020 at 8:28:51 pm EST,Crewmate,Loss,7,No,Yes,10m 15s,No,1,-,---,NA / UZSYCF,,,,,
User28,12/16/2020 at 7:53:49 pm EST,Crewmate,Win,8,Yes,Yes,16m 53s,No,0,09m 50s,++,NA / BAPQFF,,,,,
User28,12/16/2020 at 7:53:49 pm EST,Crewmate,Win,8,Yes,Yes,16m 53s,No,0,09m 50s,++,NA / BAPQFF,,,,,
User28,12/16/2020 at 7:31:51 pm EST,Crewmate,Loss,6,No,No,07m 39s,No,0,-,---,NA / BAPQFF,,,,,
User28,12/16/2020 at 7:31:51 pm EST,Crewmate,Loss,6,No,No,07m 38s,No,0,-,---,NA / BAPQFF,,,,,
User28,12/16/2020 at 6:54:35 pm EST,Crewmate,Loss,6,No,Yes,11m 52s,No,0,-,---,NA / BAPQFF,,,,,
User28,12/16/2020 at 6:54:35 pm EST,Crewmate,Loss,6,No,Yes,11m 52s,No,0,-,---,NA / BAPQFF,,,,,
User28,12/16/2020 at 6:41:13 pm EST,Crewmate,Win,5,No,Yes,05m 09s,No,0,-,++,NA / PTOYCF,,,,,
User28,12/16/2020 at 6:41:13 pm EST,Crewmate,Win,5,No,Yes,05m 10s,No,0,-,++,NA / PTOYCF,,,,,
User28,12/16/2020 at 6:20:39 pm EST,Crewmate,Win,8,Yes,No,13m 10s,No,0,12m 06s,++,NA / PTOYCF,,,,,
User28,12/16/2020 at 6:20:39 pm EST,Crewmate,Win,8,Yes,No,13m 10s,No,0,12m 07s,++,NA / PTOYCF,,,,,
User28,12/16/2020 at 6:05:32 pm EST,Crewmate,Loss,8,Yes,Yes,14m 44s,No,0,07m 36s,--,NA / PTOYCF,,,,,
User28,12/16/2020 at 6:05:32 pm EST,Crewmate,Loss,8,Yes,Yes,14m 44s,No,0,07m 36s,--,NA / PTOYCF,,,,,
User28,12/10/2020 at 6:33:20 pm EST,Crewmate,Loss,6,No,No,08m 15s,Yes,1,-,---,NA / KJFASF,,,,,
User28,12/10/2020 at 6:33:20 pm EST,Crewmate,Loss,6,No,No,08m 15s,Yes,1,-,---,NA / KJFASF,,,,,
User28,12/10/2020 at 6:18:11 pm EST,Crewmate,Loss,5,No,Yes,06m 24s,No,1,-,---,NA / RQZICF,,,,,
User28,12/10/2020 at 6:18:11 pm EST,Crewmate,Loss,5,No,Yes,06m 24s,No,1,-,---,NA / RQZICF,,,,,
User28,12/10/2020 at 6:09:54 pm EST,Crewmate,Loss,1,No,Yes,02m 35s,No,0,-,N/A,NA / HSDQJF,,,,,
User28,12/10/2020 at 6:09:54 pm EST,Crewmate,Loss,1,No,Yes,02m 35s,No,0,-,N/A,NA / HSDQJF,,,,,
User28,12/10/2020 at 6:05:37 pm EST,Crewmate,Loss,4,No,No,06m 15s,No,0,-,---,NA / HSDQJF,,,,,
User28,12/10/2020 at 6:05:37 pm EST,Crewmate,Loss,4,No,No,06m 15s,No,0,-,---,NA / HSDQJF,,,,,
User28,12/10/2020 at 5:55:56 pm EST,Crewmate,Win,3,No,Yes,08m 03s,No,0,-,++,NA / HSDQJF,,,,,
User28,12/10/2020 at 5:55:56 pm EST,Crewmate,Win,3,No,Yes,08m 03s,No,0,-,++,NA / HSDQJF,,,,,
User28,12/10/2020 at 5:47:00 pm EST,Crewmate,Win,1,No,Yes,10m 01s,No,0,-,++,NA / HSDQJF,,,,,
User28,12/10/2020 at 5:47:00 pm EST,Crewmate,Win,1,No,Yes,10m 01s,No,0,-,++,NA / HSDQJF,,,,,
User28,12/10/2020 at 5:24:36 pm EST,Crewmate,Win,1,No,No,02m 53s,No,0,-,N/A,NA / HSDQJF,,,,,
User28,12/10/2020 at 5:24:36 pm EST,Crewmate,Win,1,No,No,02m 53s,No,0,-,N/A,NA / HSDQJF,,,,,
User28,12/10/2020 at 5:18:12 pm EST,Crewmate,Loss,6,No,No,08m 20s,No,1,-,---,NA / MZWKGF,,,,,
User28,12/10/2020 at 5:18:12 pm EST,Crewmate,Loss,6,No,No,08m 20s,No,1,-,---,NA / MZWKGF,,,,,
User28,12/10/2020 at 5:06:38 pm EST,Crewmate,Win,3,No,No,05m 43s,No,0,-,++,NA / HMZFDF,,,,,
User28,12/10/2020 at 5:06:38 pm EST,Crewmate,Win,3,No,No,05m 43s,No,0,-,++,NA / HMZFDF,,,,,
User29,01/06/2021 at 10:19:46 am EST,Crewmate,Loss,5,No,No,07m 22s,No,0,-,---,Europe / XEWROF,,,,,
User29,01/06/2021 at 10:05:13 am EST,Crewmate,Loss,6,Yes,Yes,13m 02s,No,1,09m 47s,--,Europe / XEWROF,,,,,
User29,01/06/2021 at 9:46:20 am EST,Crewmate,Win,6,Yes,No,16m 28s,No,0,12m 02s,++,Europe / XEWROF,,,,,
User29,01/06/2021 at 9:24:15 am EST,Crewmate,Win,6,Yes,Yes,17m 27s,No,0,11m 41s,++,Europe / XEWROF,,,,,
User29,01/06/2021 at 9:05:16 am EST,Crewmate,Win,6,Yes,Yes,13m 35s,No,0,04m 26s,++,Europe / XEWROF,,,,,
User29,01/06/2021 at 8:49:57 am EST,Crewmate,Loss,5,No,Yes,11m 48s,No,0,-,---,Europe / XEWROF,,,,,
User29,01/06/2021 at 8:34:52 am EST,Crewmate,Loss,4,No,No,10m 13s,No,0,-,---,Europe / XEWROF,,,,,
User29,01/06/2021 at 8:22:59 am EST,Crewmate,Win,5,No,No,05m 30s,No,1,-,++,Europe / XEWROF,,,,,
User29,01/06/2021 at 8:16:05 am EST,Crewmate,Win,6,Yes,Yes,11m 57s,No,1,08m 23s,++,Europe / XEWROF,,,,,
User29,12/15/2020 at 12:07:36 pm EST,Crewmate,Loss,7,Yes,Yes,06m 26s,No,0,05m 01s,--,Europe / RIZQCF,,,,,
User29,12/11/2020 at 1:13:49 pm EST,Crewmate,Loss,7,Yes,Yes,09m 30s,No,0,05m 40s,--,NA / JSICZF,,,,,
User29,12/11/2020 at 1:03:44 pm EST,Crewmate,Win,7,Yes,Yes,07m 56s,No,0,05m 57s,++,NA / JSICZF,,,,,
User29,12/11/2020 at 12:21:55 pm EST,Crewmate,Win,1,No,No,05m 06s,No,0,-,++,NA / NNNSXQ,,,,,
User29,12/11/2020 at 12:13:59 pm EST,Crewmate,Win,7,Yes,Yes,09m 06s,No,0,05m 21s,++,NA / NNNSXQ,,,,,
User29,12/11/2020 at 11:17:49 am EST,Crewmate,Win,7,Yes,No,06m 48s,No,2,04m 01s,++,NA / OHNBGF,,,,,
User29,12/11/2020 at 11:10:20 am EST,Crewmate,Win,6,No,No,07m 03s,No,0,-,++,NA / OHNBGF,,,,,
User29,12/11/2020 at 11:02:26 am EST,Crewmate,Loss,5,No,No,04m 44s,No,0,-,N/A,NA / OHNBGF,,,,,
User29,12/11/2020 at 10:56:33 am EST,Crewmate,Win,2,No,No,04m 19s,No,0,04m 15s,N/A,NA / OHNBGF,,,,,
User29,12/11/2020 at 10:51:03 am EST,Crewmate,Win,7,Yes,No,10m 00s,No,3,05m 29s,++,NA / OHNBGF,,,,,
User29,12/09/2020 at 1:31:09 pm EST,Crewmate,Win,7,Yes,No,21m 14s,No,0,16m 42s,++,Europe / RSOSIF,,,,,
User29,12/07/2020 at 4:20:56 am EST,Crewmate,Loss,6,No,No,15m 54s,No,0,-,---,NA / HUTXKF,,,,,
User29,12/06/2020 at 10:52:05 am EST,Crewmate,Loss,8,Yes,No,15m 48s,No,2,14m 13s,--,Europe / RHZBNF,,,,,
User29,12/06/2020 at 10:34:15 am EST,Crewmate,Win,8,Yes,Yes,16m 21s,No,0,10m 12s,++,Europe / RHZBNF,,,,,
User29,12/06/2020 at 10:13:13 am EST,Crewmate,Win,5,No,No,06m 28s,No,1,-,++,Europe / RHZBNF,,,,,
User29,12/06/2020 at 10:05:39 am EST,Crewmate,Win,8,Yes,No,18m 02s,No,1,09m 53s,++,Europe / RHZBNF,,,,,
User29,12/05/2020 at 11:56:29 am EST,Crewmate,Win,5,No,No,10m 46s,No,2,-,++,Europe / PRAHIF,,,,,
User29,12/05/2020 at 11:15:53 am EST,Crewmate,Loss,7,Yes,Yes,10m 40s,No,2,10m 21s,--,Europe / PRAHIF,,,,,
User29,12/01/2020 at 1:55:14 pm EST,Crewmate,Loss,7,Yes,Yes,13m 28s,No,0,09m 40s,--,Europe / SADXGF,,,,,
User29,12/01/2020 at 1:37:14 pm EST,Crewmate,Win,7,Yes,No,12m 26s,No,0,12m 22s,++,Europe / SADXGF,,,,,
User29,12/01/2020 at 1:20:22 pm EST,Crewmate,Win,5,No,Yes,14m 43s,No,0,-,++,Europe / SADXGF,,,,,
User29,12/01/2020 at 1:05:04 pm EST,Crewmate,Win,4,No,No,15m 19s,No,1,-,++,Europe / SADXGF,,,,,
User29,12/01/2020 at 12:48:48 pm EST,Crewmate,Win,2,No,Yes,05m 46s,No,1,-,++,Europe / SADXGF,,,,,
User29,12/01/2020 at 12:40:57 pm EST,Crewmate,Loss,6,Yes,Yes,10m 06s,No,0,06m 13s,--,Europe / SADXGF,,,,,
User29,12/01/2020 at 12:11:33 pm EST,Crewmate,Win,4,No,Yes,08m 14s,No,0,-,++,Europe / ILCFDF,,,,,
User29,12/01/2020 at 11:55:55 am EST,Crewmate,Loss,5,No,No,11m 00s,Yes,2,-,---,Europe / QFVPXQ,,,,,
User29,12/01/2020 at 10:52:25 am EST,Crewmate,Win,7,Yes,No,14m 11s,No,1,14m 10s,++,NA / SNNGZF,,,,,
User29,11/26/2020 at 11:23:14 am EST,Crewmate,Win,7,Yes,No,19m 45s,No,1,15m 16s,++,Europe / NZWLXQ,,,,,
User29,11/26/2020 at 11:00:36 am EST,Crewmate,Win,7,Yes,No,10m 18s,No,0,06m 13s,++,Europe / NZWLXQ,,,,,
User29,11/26/2020 at 10:48:50 am EST,Crewmate,Win,7,Yes,No,19m 37s,No,1,16m 02s,++,Europe / NZWLXQ,,,,,
User3,12/13/2020 at 1:43:34 am EST,Crewmate,Win,1,No,No,03m 46s,No,0,-,N/A,NA / SEOHXQ,,,,,
User3,12/13/2020 at 1:39:23 am EST,Crewmate,Win,1,No,No,01m 47s,No,0,-,N/A,NA / SEOHXQ,,,,,
User3,12/13/2020 at 1:33:27 am EST,Crewmate,Loss,6,No,Yes,07m 10s,No,1,-,---,NA / QQULHF,,,,,
User3,12/13/2020 at 1:21:08 am EST,Crewmate,Win,7,No,No,19m 17s,No,0,-,++,NA / QQULHF,,,,,
User3,12/13/2020 at 12:54:11 am EST,Crewmate,Win,8,Yes,No,11m 21s,No,1,11m 20s,++,NA / QQULHF,,,,,
User3,12/13/2020 at 12:37:01 am EST,Crewmate,Loss,4,No,No,02m 28s,No,1,-,N/A,NA / QQULHF,,,,,
User3,12/13/2020 at 12:09:13 am EST,Crewmate,Loss,8,Yes,Yes,16m 28s,No,0,10m 52s,--,NA / QQULHF,,,,,
User3,12/12/2020 at 11:40:30 pm EST,Crewmate,Loss,8,Yes,Yes,12m 29s,No,1,11m 28s,--,NA / WFUYNF,,,,,
User3,12/12/2020 at 11:19:19 pm EST,Crewmate,Loss,3,No,No,12m 07s,Yes,0,-,---,NA / WFUYNF,,,,,
User3,12/12/2020 at 11:00:42 pm EST,Crewmate,Win,4,No,No,17m 31s,Yes,0,-,++,NA / WFUYNF,,,,,
User3,12/12/2020 at 5:52:26 pm EST,Crewmate,Win,4,No,No,09m 40s,No,1,-,++,NA / WFUYNF,,,,,
User3,12/12/2020 at 5:35:35 pm EST,Crewmate,Loss,3,No,Yes,13m 33s,No,3,-,---,NA / WFUYNF,,,,,
User3,12/12/2020 at 4:52:31 pm EST,Crewmate,Win,6,No,Yes,18m 00s,No,0,-,++,NA / WFUYNF,,,,,
User3,12/12/2020 at 4:29:15 pm EST,Crewmate,Win,8,Yes,Yes,11m 53s,No,0,11m 46s,++,NA / WFUYNF,,,,,
User3,12/12/2020 at 4:08:33 pm EST,Crewmate,Win,8,Yes,Yes,15m 44s,No,0,15m 41s,++,NA / WFUYNF,,,,,
User3,12/12/2020 at 3:33:39 pm EST,Crewmate,Win,4,No,No,12m 04s,No,0,-,++,NA / WFUYNF,,,,,
User3,12/12/2020 at 2:25:15 pm EST,Crewmate,Loss,3,No,Yes,10m 26s,No,0,-,---,NA / WFUYNF,,,,,
User3,12/12/2020 at 2:09:55 pm EST,Crewmate,Loss,5,No,Yes,17m 41s,No,1,-,---,NA / WFUYNF,,,,,
User3,12/12/2020 at 1:50:29 pm EST,Crewmate,Loss,5,No,Yes,09m 18s,No,1,-,---,NA / WFUYNF,,,,,
User3,12/12/2020 at 1:38:57 pm EST,Crewmate,Win,1,No,No,04m 35s,No,0,-,N/A,NA / WFUYNF,,,,,
User3,12/12/2020 at 1:27:42 pm EST,Crewmate,Win,1,No,No,07m 20s,No,1,-,++,NA / WFUYNF,,,,,
User3,12/12/2020 at 12:43:49 am EST,Crewmate,Loss,6,Yes,No,16m 52s,No,0,09m 33s,--,NA / IMYXDF,,,,,
User3,12/12/2020 at 12:11:49 am EST,Crewmate,Win,6,Yes,No,11m 26s,No,0,05m 33s,++,NA / IMYXDF,,,,,
User3,12/11/2020 at 11:57:16 pm EST,Crewmate,Win,6,Yes,No,08m 39s,No,0,08m 39s,++,NA / IMYXDF,,,,,
User3,12/11/2020 at 11:21:29 pm EST,Crewmate,Win,4,No,No,14m 21s,No,1,-,++,NA / NIQAJF,,,,,
User3,12/11/2020 at 10:57:49 pm EST,Crewmate,Loss,6,No,No,10m 45s,No,1,-,---,NA / NIQAJF,,,,,
User3,12/11/2020 at 10:00:05 pm EST,Crewmate,Loss,8,Yes,Yes,15m 38s,No,5,15m 37s,--,NA / SUTHZF,,,,,
User3,12/11/2020 at 9:39:57 pm EST,Crewmate,Loss,8,Yes,Yes,11m 22s,No,1,11m 21s,--,NA / SUTHZF,,,,,
User3,12/11/2020 at 8:55:10 pm EST,Crewmate,Win,6,No,No,20m 08s,No,2,-,++,NA / SUTHZF,,,,,
User3,12/11/2020 at 8:29:12 pm EST,Crewmate,Loss,4,No,Yes,10m 32s,No,2,-,---,NA / SUTHZF,,,,,
User3,12/11/2020 at 7:51:10 pm EST,Crewmate,Loss,3,No,No,03m 28s,No,2,-,N/A,NA / FTJEHF,,,,,
User3,12/11/2020 at 7:43:00 pm EST,Crewmate,Loss,1,No,No,03m 21s,No,1,-,N/A,NA / ZEMUYQ,,,,,
User3,12/11/2020 at 7:39:05 pm EST,Crewmate,Win,4,No,Yes,06m 53s,No,0,-,++,NA / ZEMUYQ,,,,,
User3,12/10/2020 at 10:40:12 pm EST,Crewmate,Win,8,Yes,No,17m 52s,No,1,17m 51s,++,NA / EXNBGF,,,,,
User3,12/10/2020 at 10:08:58 pm EST,Crewmate,Win,8,Yes,No,07m 35s,No,1,05m 49s,++,NA / OFUQVF,,,,,
User3,12/10/2020 at 9:59:31 pm EST,Crewmate,Win,6,No,Yes,10m 12s,No,1,-,++,NA / OFUQVF,,,,,
User3,12/10/2020 at 9:34:41 pm EST,Crewmate,Win,7,No,No,16m 59s,No,1,-,++,NA / ZRMIOF,,,,,
User3,12/10/2020 at 9:11:03 pm EST,Crewmate,Win,9,Yes,Yes,15m 24s,No,1,11m 41s,++,NA / ZRMIOF,,,,,
User3,12/10/2020 at 8:53:03 pm EST,Crewmate,Win,2,No,No,16m 14s,No,1,-,++,NA / ZRMIOF,,,,,
User3,12/10/2020 at 8:16:12 pm EST,Crewmate,Loss,9,Yes,Yes,11m 48s,No,0,11m 14s,--,NA / ZRMIOF,,,,,
User3,12/10/2020 at 7:58:20 pm EST,Crewmate,Win,9,Yes,Yes,14m 47s,No,0,11m 37s,++,NA / ZRMIOF,,,,,
User3,12/10/2020 at 5:52:32 pm EST,Crewmate,Loss,5,No,Yes,13m 12s,No,0,-,---,NA / ZRMIOF,,,,,
User3,12/10/2020 at 5:34:36 pm EST,Crewmate,Win,6,No,No,13m 23s,No,1,-,++,NA / ZRMIOF,,,,,
User3,12/10/2020 at 5:16:09 pm EST,Crewmate,Win,4,No,Yes,09m 57s,No,0,-,++,NA / ZRMIOF,,,,,
User3,12/10/2020 at 5:00:39 pm EST,Crewmate,Win,4,No,Yes,13m 03s,No,1,-,++,NA / ZRMIOF,,,,,
User3,12/10/2020 at 3:23:37 pm EST,Crewmate,Loss,3,No,Yes,10m 14s,No,0,-,---,NA / RMSVDF,,,,,
User3,12/10/2020 at 2:59:54 pm EST,Crewmate,Loss,7,Yes,No,09m 01s,No,0,05m 05s,--,NA / RMSVDF,,,,,
User3,12/10/2020 at 2:48:33 pm EST,Crewmate,Win,1,No,No,10m 28s,No,1,-,++,NA / RMSVDF,,,,,
User3,12/10/2020 at 9:25:09 am EST,Crewmate,Loss,0,No,Yes,04m 06s,No,0,-,N/A,NA / JACTIF,,,,,
User3,12/10/2020 at 2:38:23 am EST,Crewmate,Loss,8,Yes,Yes,13m 42s,No,1,13m 42s,--,NA / OJFIGF,,,,,
User3,12/10/2020 at 2:17:04 am EST,Crewmate,Loss,8,Yes,No,11m 50s,No,1,11m 49s,--,NA / OJFIGF,,,,,
User3,12/10/2020 at 1:57:22 am EST,Crewmate,Loss,8,Yes,No,07m 53s,No,0,07m 53s,--,NA / OJFIGF,,,,,
User3,12/10/2020 at 1:42:44 am EST,Crewmate,Loss,8,Yes,Yes,16m 00s,No,0,06m 58s,--,NA / OJFIGF,,,,,
User3,12/10/2020 at 12:59:05 am EST,Crewmate,Loss,8,Yes,Yes,17m 11s,No,0,12m 22s,--,NA / OJFIGF,,,,,
User3,12/10/2020 at 12:35:42 am EST,Crewmate,Loss,8,Yes,No,15m 52s,No,1,11m 46s,--,NA / OJFIGF,,,,,
User3,12/10/2020 at 12:17:03 am EST,Crewmate,Loss,6,No,No,10m 15s,No,0,-,---,NA / OJFIGF,,,,,
User3,12/09/2020 at 11:59:56 pm EST,Crewmate,Loss,4,No,No,08m 39s,No,0,-,---,NA / OJFIGF,,,,,
User3,12/09/2020 at 11:48:57 pm EST,Crewmate,Loss,6,No,No,11m 05s,No,1,-,---,NA / OJFIGF,,,,,
User3,12/09/2020 at 11:34:12 pm EST,Crewmate,Loss,1,No,No,09m 24s,No,1,-,---,NA / OJFIGF,,,,,
User3,12/09/2020 at 11:20:02 pm EST,Crewmate,Loss,8,Yes,No,10m 45s,No,1,10m 45s,--,NA / IEOKVF,,,,,
User3,12/09/2020 at 11:05:40 pm EST,Crewmate,Loss,8,Yes,Yes,18m 56s,No,0,13m 26s,--,NA / IEOKVF,,,,,
User3,11/20/2020 at 11:18:33 pm EST,Crewmate,Loss,3,No,No,07m 37s,No,1,-,---,NA / THCKMF,,,,,
User3,11/20/2020 at 11:09:11 pm EST,Crewmate,Win,7,Yes,No,08m 19s,No,1,07m 54s,++,NA / THCKMF,,,,,
User3,11/20/2020 at 10:48:52 pm EST,Crewmate,Win,7,Yes,Yes,05m 46s,No,0,04m 44s,++,NA / THCKMF,,,,,
User3,11/20/2020 at 10:38:40 pm EST,Crewmate,Loss,5,No,No,14m 01s,No,2,-,---,NA / THCKMF,,,,,
User3,11/20/2020 at 10:22:43 pm EST,Crewmate,Win,6,No,Yes,06m 36s,No,0,-,++,NA / OXCPGF,,,,,
User3,11/20/2020 at 9:55:31 pm EST,Crewmate,Win,6,No,No,14m 56s,No,0,-,++,NA / OXCPGF,,,,,
User3,11/20/2020 at 9:34:27 pm EST,Crewmate,Win,1,No,No,03m 34s,No,0,-,N/A,NA / USGLIF,,,,,
User4,12/12/2020 at 11:36:50 pm EST,Crewmate,Win,4,No,No,01m 42s,No,0,01m 41s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:34:45 pm EST,Crewmate,Win,4,No,No,01m 54s,No,0,01m 30s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:32:28 pm EST,Crewmate,Win,4,No,No,01m 37s,No,0,01m 16s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:30:21 pm EST,Crewmate,Loss,4,No,Yes,02m 41s,No,0,01m 09s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:27:22 pm EST,Crewmate,Win,4,No,No,02m 14s,No,1,01m 28s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:24:46 pm EST,Crewmate,Win,4,No,Yes,01m 55s,No,0,01m 16s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:22:22 pm EST,Crewmate,Win,4,No,Yes,02m 07s,No,0,01m 19s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:19:39 pm EST,Crewmate,Loss,4,No,Yes,02m 31s,No,0,01m 12s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:16:47 pm EST,Crewmate,Loss,4,No,Yes,02m 33s,No,0,01m 44s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:13:37 pm EST,Crewmate,Win,4,No,No,01m 41s,No,0,00m 41s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 11:11:09 pm EST,Crewmate,Win,4,No,No,02m 14s,No,0,01m 04s,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 10:55:18 pm EST,Crewmate,Loss,0,No,Yes,02m 56s,No,0,-,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 10:51:36 pm EST,Crewmate,Loss,1,No,Yes,03m 49s,No,0,-,N/A,NA / LZNNIF,,,,,
User4,12/12/2020 at 10:47:02 pm EST,Crewmate,Loss,5,Yes,No,05m 26s,Yes,0,04m 07s,--,NA / LZNNIF,,,,,
User4,12/12/2020 at 10:39:12 pm EST,Crewmate,Win,3,No,No,05m 43s,No,2,-,++,NA / GNZLNF,,,,,
User4,12/12/2020 at 10:28:37 pm EST,Crewmate,Win,3,No,Yes,07m 14s,No,0,-,++,NA / GNZLNF,,,,,
User4,12/12/2020 at 10:20:08 pm EST,Crewmate,Loss,3,No,Yes,05m 28s,No,1,-,---,NA / GNZLNF,,,,,
User4,12/12/2020 at 10:04:43 pm EST,Crewmate,Win,5,Yes,Yes,10m 08s,No,0,05m 01s,++,NA / GNZLNF,,,,,
User4,12/12/2020 at 9:52:55 pm EST,Crewmate,Win,5,Yes,Yes,10m 24s,No,2,09m 43s,++,NA / GNZLNF,,,,,
User4,12/12/2020 at 12:56:47 am EST,Crewmate,Loss,0,No,No,04m 14s,Yes,0,-,N/A,NA / GHEEJF,,,,,
User4,12/12/2020 at 12:50:47 am EST,Crewmate,Loss,2,No,Yes,01m 10s,No,0,-,N/A,NA / GHEEJF,,,,,
User4,12/12/2020 at 12:42:31 am EST,Crewmate,Win,2,No,No,05m 47s,No,0,-,++,NA / GHEEJF,,,,,
User4,12/12/2020 at 12:35:54 am EST,Crewmate,Win,2,No,No,03m 21s,No,0,-,N/A,NA / GHEEJF,,,,,
User4,12/12/2020 at 12:27:22 am EST,Crewmate,Loss,6,No,No,10m 38s,No,0,-,---,NA / DJTIHF,,,,,
User4,12/12/2020 at 12:10:33 am EST,Crewmate,Loss,7,No,No,19m 14s,No,1,-,---,NA / DJTIHF,,,,,
User4,12/11/2020 at 11:47:21 pm EST,Crewmate,Loss,5,No,Yes,14m 44s,No,0,-,---,NA / EHWMJF,,,,,
User4,12/11/2020 at 11:28:42 pm EST,Crewmate,Win,7,Yes,Yes,11m 34s,No,1,06m 48s,++,NA / EHWMJF,,,,,
User4,12/11/2020 at 11:15:41 pm EST,Crewmate,Loss,3,No,Yes,10m 09s,No,0,-,---,NA / EHWMJF,,,,,
User4,12/11/2020 at 11:04:09 pm EST,Crewmate,Loss,1,No,No,04m 37s,Yes,0,-,N/A,NA / EHWMJF,,,,,
User4,12/11/2020 at 10:58:16 pm EST,Crewmate,Loss,4,No,No,06m 14s,No,0,-,---,NA / EHWMJF,,,,,
User4,12/11/2020 at 10:48:59 pm EST,Crewmate,Win,1,No,No,01m 26s,No,0,-,N/A,NA / OFYKKF,,,,,
User4,12/11/2020 at 10:46:37 pm EST,Crewmate,Win,2,No,No,02m 01s,No,1,-,N/A,NA / OFYKKF,,,,,
User4,12/11/2020 at 10:43:14 pm EST,Crewmate,Win,2,No,No,07m 45s,No,0,-,++,NA / OFYKKF,,,,,
User4,12/11/2020 at 10:23:32 pm EST,Crewmate,Win,2,No,No,02m 41s,No,0,-,N/A,NA / OFYKKF,,,,,
User4,12/11/2020 at 10:09:43 pm EST,Crewmate,Win,0,No,No,03m 59s,No,2,-,N/A,NA / OFYKKF,,,,,
User4,12/11/2020 at 1:50:09 am EST,Crewmate,Loss,4,No,Yes,06m 56s,No,0,-,---,NA / UGIVUF,,,,,
User4,12/11/2020 at 12:43:40 am EST,Crewmate,Win,7,Yes,No,10m 37s,No,0,10m 36s,++,NA / CZBSIF,,,,,
